"candidate_id","candidate_name","candidate_lastname","party","district","election","contributions","year","name_english","district_code","population"
30898,"Blair, Bill","Blair","Liberal","Scarborough Southwest","42nd general election",17825,2015,"Scarborough Southwest",35098,106733
32441,"Harris, Dan","Harris","NDP","Scarborough Southwest","42nd general election",17350,2015,"Scarborough Southwest",35098,106733
30880,"James, Wayne","James","Green","Selkirk--Interlake--Eastman","42nd general election",5263.4,2015,"Selkirk–Interlake–Eastman",46010,91463
30069,"Levy, Joanne","Levy","Liberal","Selkirk--Interlake--Eastman","42nd general election",845,2015,"Selkirk–Interlake–Eastman",46010,91463
32521,"Chief, Deborah","Chief","NDP","Selkirk--Interlake--Eastman","42nd general election",4370,2015,"Selkirk–Interlake–Eastman",46010,91463
30049,"Breton, Pierre","Breton","Liberal","Shefford","42nd general election",0,2015,"Shefford",24072,107538
30542,"Mailhot, Claire","Mailhot","NDP","Shefford","42nd general election",2220,2015,"Shefford",24072,107538
30452,"Bouchard, Caroline","Bouchard","Bloc","Sherbrooke","42nd general election",7390,2015,"Sherbrooke",24073,107988
29774,"Dauphin, Marc","Dauphin","Conservative","Sherbrooke","42nd general election",2905,2015,"Sherbrooke",24073,107988
30689,"Allen, Thomas ''Tom''","Allen","Liberal","Sherbrooke","42nd general election",34190,2015,"Sherbrooke",24073,107988
30195,"Dusseault, Pierre-Luc","Dusseault","NDP","Sherbrooke","42nd general election",12425,2015,"Sherbrooke",24073,107988
30400,"Genuis, Garnett","Genuis","Conservative","Sherwood Park--Fort Saskatchewan","42nd general election",71215.2,2015,"Sherwood Park–Fort Saskatchewan",48032,111541
29733,"Harrop, Brandie","Harrop","Green","Sherwood Park--Fort Saskatchewan","42nd general election",778,2015,"Sherwood Park–Fort Saskatchewan",48032,111541
32494,"Frank, Rod","Frank","Liberal","Sherwood Park--Fort Saskatchewan","42nd general election",1284.5,2015,"Sherwood Park–Fort Saskatchewan",48032,111541
30277,"Cave, Joanne","Cave","NDP","Sherwood Park--Fort Saskatchewan","42nd general election",2708.55,2015,"Sherwood Park–Fort Saskatchewan",48032,111541
29847,"Fleming, JoAnne","Fleming","Green","Simcoe--Grey","42nd general election",2015,2015,"Simcoe–Grey",35099,116307
30218,"MacEachern, Mike","MacEachern","Liberal","Simcoe--Grey","42nd general election",26945.77,2015,"Simcoe–Grey",35099,116307
30223,"Matthews, David","Matthews","NDP","Simcoe--Grey","42nd general election",2560,2015,"Simcoe–Grey",35099,116307
30090,"Stanton, Bruce","Stanton","Conservative","Simcoe North","42nd general election",42015,2015,"Simcoe North",35100,108672
32492,"Stubbins, Peter","Stubbins","Green","Simcoe North","42nd general election",750,2015,"Simcoe North",35100,108672
32479,"Banigan, Richard","Banigan","NDP","Simcoe North","42nd general election",1704.68,2015,"Simcoe North",35100,108672
30803,"Nesbitt, Tyler","Nesbitt","Conservative","Skeena--Bulkley Valley","42nd general election",19033,2015,"Skeena–Bulkley Valley",59028,90586
33206,"Parnell, Jeannie","Parnell","Green","Skeena--Bulkley Valley","42nd general election",25,2015,"Skeena–Bulkley Valley",59028,90586
32710,"Layton, Brad","Layton","Liberal","Skeena--Bulkley Valley","42nd general election",11151,2015,"Skeena–Bulkley Valley",59028,90586
29965,"Cullen, Nathan","Cullen","NDP","Skeena--Bulkley Valley","42nd general election",31907.99,2015,"Skeena–Bulkley Valley",59028,90586
32982,"Deptuck, Bob","Deptuck","Green","Souris--Moose Mountain","42nd general election",0,2015,"Souris–Moose Mountain",47013,72058
30385,"Neufeld, Marshall","Neufeld","Conservative","South Okanagan--West Kootenay","42nd general election",1775,2015,"South Okanagan–West Kootenay",59029,112096
32920,"Troy, Samantha","Troy","Green","South Okanagan--West Kootenay","42nd general election",0,2015,"South Okanagan–West Kootenay",59029,112096
30403,"Denesiuk, Connie","Denesiuk","Liberal","South Okanagan--West Kootenay","42nd general election",10270,2015,"South Okanagan–West Kootenay",59029,112096
30454,"Cannings, Richard","Cannings","NDP","South Okanagan--West Kootenay","42nd general election",39546.35,2015,"South Okanagan–West Kootenay",59029,112096
30018,"Clark, Richard","Clark","Conservative","South Shore--St. Margarets","42nd general election",11744,2015,"South Shore–St. Margarets",12009,92561
32811,"Biggar, Richard","Biggar","Green","South Shore--St. Margarets","42nd general election",50,2015,"South Shore–St. Margarets",12009,92561
29886,"Jordan, Bernadette","Jordan","Liberal","South Shore--St. Margarets","42nd general election",2925,2015,"South Shore–St. Margarets",12009,92561
30406,"Godbold, Alex","Godbold","NDP","South Shore--St. Margarets","42nd general election",24702,2015,"South Shore–St. Margarets",12009,92561
32466,"Colero, Larry","Colero","Green","South Surrey--White Rock","42nd general election",34.19,2015,"South Surrey–White Rock",59030,94678
30237,"Davies, Joy","Davies","Liberal","South Surrey--White Rock","42nd general election",52,2015,"South Surrey–White Rock",59030,94678
30287,"Hobby, Pixie","Hobby","NDP","South Surrey--White Rock","42nd general election",42060,2015,"South Surrey–White Rock",59030,94678
30875,"Zuniga, Sabrina","Zuniga","Conservative","Spadina--Fort York","42nd general election",4975,2015,"Spadina–Fort York",35101,82480
32634,"Danley, Sharon","Danley","Green","Spadina--Fort York","42nd general election",570,2015,"Spadina–Fort York",35101,82480
30298,"Vaughan, Adam","Vaughan","Liberal","Spadina--Fort York","42nd general election",20524.4,2015,"Spadina–Fort York",35101,82480
30404,"Chow, Olivia","Chow","NDP","Spadina--Fort York","42nd general election",53281.66,2015,"Spadina–Fort York",35101,82480
29687,"Cooper, Michael","Cooper","Conservative","St. Albert--Edmonton","42nd general election",25427.46,2015,"St. Albert–Edmonton",48031,105162
30531,"Malayko, Darlene","Malayko","NDP","St. Albert--Edmonton","42nd general election",10742.15,2015,"St. Albert–Edmonton",48031,105162
30797,"Dykstra, Rick","Dykstra","Conservative","St. Catharines","42nd general election",28800.72,2015,"St. Catharines",35089,110596
29755,"Bittle, Chris","Bittle","Liberal","St. Catharines","42nd general election",15530,2015,"St. Catharines",35089,110596
30293,"Erskine-Fournier, Susan","Erskine-Fournier","NDP","St. Catharines","42nd general election",12995,2015,"St. Catharines",35089,110596
33045,"Stapleton, Deanne","Stapleton","Conservative","St. John's East","42nd general election",2490,2015,"St. John's East",10006,81936
30047,"Whalen, Nick","Whalen","Liberal","St. John's East","42nd general election",1450,2015,"St. John's East",10006,81936
29761,"Harris, Jack","Harris","NDP","St. John's East","42nd general election",21395,2015,"St. John's East",10006,81936
32948,"Krol, Marek","Krol","Conservative","St. John's South--Mount Pearl","42nd general election",7550,2015,"St. John's South–Mount Pearl",10007,81944
30806,"O'Regan, Seamus","O'Regan","Liberal","St. John's South--Mount Pearl","42nd general election",38225,2015,"St. John's South–Mount Pearl",10007,81944
29753,"Cleary, Ryan","Cleary","NDP","St. John's South--Mount Pearl","42nd general election",18280,2015,"St. John's South–Mount Pearl",10007,81944
30063,"Chiu, Kenny","Chiu","Conservative","Steveston--Richmond East","42nd general election",350,2015,"Steveston–Richmond East",59031,96610
32997,"Shaw, Laura-Leah","Shaw","Green","Steveston--Richmond East","42nd general election",0,2015,"Steveston–Richmond East",59031,96610
30044,"Peschisolido, Joe","Peschisolido","Liberal","Steveston--Richmond East","42nd general election",50791.6,2015,"Steveston–Richmond East",59031,96610
30051,"Stewart, Scott","Stewart","NDP","Steveston--Richmond East","42nd general election",1660,2015,"Steveston–Richmond East",59031,96610
29699,"Lauzon, Guy","Lauzon","Conservative","Stormont--Dundas--South Glengarry","42nd general election",31477.42,2015,"Stormont–Dundas–South Glengarry",35102,100913
29655,"Burger, Patrick","Burger","NDP","Stormont--Dundas--South Glengarry","42nd general election",6065,2015,"Stormont–Dundas–South Glengarry",35102,100913
30490,"Ambrose, Rona","Ambrose","Conservative","Sturgeon River--Parkland","42nd general election",39120,2015,"Sturgeon River–Parkland",48033,105733
32535,"Desforges, Guy","Desforges","NDP","Sturgeon River--Parkland","42nd general election",2255,2015,"Sturgeon River–Parkland",48033,105733
30594,"Robinson, David","Robinson","Green","Sudbury","42nd general election",920,2015,"Sudbury",35103,92048
30455,"Lefebvre, Paul","Lefebvre","Liberal","Sudbury","42nd general election",83499,2015,"Sudbury",35103,92048
29955,"Loewenberg, Paul","Loewenberg","NDP","Sudbury","42nd general election",14205,2015,"Sudbury",35103,92048
30341,"Singh, Harpreet","Singh","Conservative","Surrey--Newton","42nd general election",6250,2015,"Surrey–Newton",59033,105183
30424,"Sims, Jinny","Sims","NDP","Surrey--Newton","42nd general election",110590,2015,"Surrey–Newton",59033,105183
29710,"Thind, Sucha","Thind","Conservative","Surrey Centre","42nd general election",37631.8,2015,"Surrey Centre",59032,111486
32617,"Sarai, Randeep","Sarai","Liberal","Surrey Centre","42nd general election",37425,2015,"Surrey Centre",59032,111486
32530,"Sandhu, Jasbir","Sandhu","NDP","Surrey Centre","42nd general election",54008.53,2015,"Surrey Centre",59032,111486
32506,"Chiasson, John Douglas","Chiasson","Conservative","Sydney--Victoria","42nd general election",11445,2015,"Sydney–Victoria",12010,73328
30393,"MacKinnon, Adrianna","MacKinnon","Green","Sydney--Victoria","42nd general election",2300,2015,"Sydney–Victoria",12010,73328
32701,"Eyking, Mark","Eyking","Liberal","Sydney--Victoria","42nd general election",20350,2015,"Sydney–Victoria",12010,73328
32531,"Dutt, Monika","Dutt","NDP","Sydney--Victoria","42nd general election",9130,2015,"Sydney–Victoria",12010,73328
30294,"Boudrias, Michel","Boudrias","Bloc","Terrebonne","42nd general election",1630,2015,"Terrebonne",24075,106322
30201,"Surprenant, Michel","Surprenant","Conservative","Terrebonne","42nd general election",700,2015,"Terrebonne",24075,106322
29784,"Borg, Charmaine","Borg","NDP","Terrebonne","42nd general election",9890,2015,"Terrebonne",24075,106322
30877,"Carkner, Andrew","Carkner","Green","ThÃ©rÃ¨se-De Blainville","42nd general election",200,2015,"Thérèse-De Blainville",24013,98499
29871,"Giguère, Alain","Giguère","NDP","ThÃ©rÃ¨se-De Blainville","42nd general election",3636,2015,"Thérèse-De Blainville",24013,98499
32868,"Coldham, Nancy","Coldham","Liberal","Thornhill","42nd general election",13989,2015,"Thornhill",35104,110427
29729,"Cherry, Lorne","Cherry","NDP","Thornhill","42nd general election",3150,2015,"Thornhill",35104,110427
30011,"Comuzzi, Moe","Comuzzi","Conservative","Thunder Bay--Rainy River","42nd general election",19520,2015,"Thunder Bay–Rainy River",35105,82984
32675,"Radbourne, Christy","Radbourne","Green","Thunder Bay--Rainy River","42nd general election",1310,2015,"Thunder Bay–Rainy River",35105,82984
32515,"Rusnak, Don","Rusnak","Liberal","Thunder Bay--Rainy River","42nd general election",22340,2015,"Thunder Bay–Rainy River",35105,82984
32445,"Rafferty, John","Rafferty","NDP","Thunder Bay--Rainy River","42nd general election",23020,2015,"Thunder Bay–Rainy River",35105,82984
30066,"Harvey, Richard","Harvey","Conservative","Thunder Bay--Superior North","42nd general election",25570,2015,"Thunder Bay–Superior North",35106,82827
29734,"Hyer, Bruce","Hyer","Green","Thunder Bay--Superior North","42nd general election",16969,2015,"Thunder Bay–Superior North",35106,82827
30348,"Hajdu, Patty","Hajdu","Liberal","Thunder Bay--Superior North","42nd general election",23628.06,2015,"Thunder Bay–Superior North",35106,82827
29945,"Foulds, Andrew","Foulds","NDP","Thunder Bay--Superior North","42nd general election",26147,2015,"Thunder Bay–Superior North",35106,82827
30138,"Curley, John P.","Curley","Conservative","Timmins--James Bay","42nd general election",29490,2015,"Timmins–James Bay",35107,83104
32924,"Kennedy, Max","Kennedy","Green","Timmins--James Bay","42nd general election",1412,2015,"Timmins–James Bay",35107,83104
30575,"Lever, Todd","Lever","Liberal","Timmins--James Bay","42nd general election",6205,2015,"Timmins–James Bay",35107,83104
30244,"Angus, Charlie","Angus","NDP","Timmins--James Bay","42nd general election",9810,2015,"Timmins–James Bay",35107,83104
29661,"Bragdon, Richard","Bragdon","Conservative","Tobique--Mactaquac","42nd general election",14950,2015,"Tobique–Mactaquac",13010,70632
30128,"Wishart, Terry","Wishart","Green","Tobique--Mactaquac","42nd general election",3750,2015,"Tobique–Mactaquac",13010,70632
32488,"Kitchen, Robert","Kitchen","NDP","Tobique--Mactaquac","42nd general election",150,2015,"Tobique–Mactaquac",13010,70632
32996,"Dichter, Benjamin","Dichter","Conservative","Toronto--Danforth","42nd general election",1000,2015,"Toronto–Danforth",35109,104017
29858,"Tolley, Chris","Tolley","Green","Toronto--Danforth","42nd general election",1500,2015,"Toronto–Danforth",35109,104017
29972,"Dabrusin, Julie","Dabrusin","Liberal","Toronto--Danforth","42nd general election",412.3,2015,"Toronto–Danforth",35109,104017
29914,"Scott, Craig","Scott","NDP","Toronto--Danforth","42nd general election",4659,2015,"Toronto–Danforth",35109,104017
30626,"MacDougall, Marnie","MacDougall","Conservative","Toronto--St. Paul's","42nd general election",28970,2015,"Toronto–St. Paul's",35090,103983
32616,"Farmer, Kevin","Farmer","Green","Toronto--St. Paul's","42nd general election",200,2015,"Toronto–St. Paul's",35090,103983
29882,"Richler, Noah","Richler","NDP","Toronto--St. Paul's","42nd general election",17980,2015,"Toronto–St. Paul's",35090,103983
29854,"Di Battista, Julian","Di Battista","Conservative","Toronto Centre","42nd general election",7503.15,2015,"Toronto Centre",35108,93971
29908,"Morneau, Bill","Morneau","Liberal","Toronto Centre","42nd general election",5100,2015,"Toronto Centre",35108,93971
30041,"McQuaig, Linda","McQuaig","NDP","Toronto Centre","42nd general election",12223.45,2015,"Toronto Centre",35108,93971
29878,"Therrien, Dominic","Therrien","Conservative","Trois-RiviÃ¨res","42nd general election",29390,2015,"Trois-Rivières",24076,108774
29787,"Aubin, Robert","Aubin","NDP","Trois-RiviÃ¨res","42nd general election",6650,2015,"Trois-Rivières",24076,108774
30533,"Jivraj, Karim","Jivraj","Conservative","University--Rosedale","42nd general election",15045,2015,"University–Rosedale",35110,98605
30480,"Wright, Nick","Wright","Green","University--Rosedale","42nd general election",3105,2015,"University–Rosedale",35110,98605
30921,"Freeland, Chrystia","Freeland","Liberal","University--Rosedale","42nd general election",200,2015,"University–Rosedale",35110,98605
30194,"Hollett, Jennifer","Hollett","NDP","University--Rosedale","42nd general election",13028.32,2015,"University–Rosedale",35110,98605
29842,"Allan, Elaine","Allan","Conservative","Vancouver Centre","42nd general election",21859.96,2015,"Vancouver Centre",59034,102480
30009,"Barrett, Lisa","Barrett","Green","Vancouver Centre","42nd general election",5320.35,2015,"Vancouver Centre",59034,102480
29697,"Fry, Hedy","Fry","Liberal","Vancouver Centre","42nd general election",7090.14,2015,"Vancouver Centre",59034,102480
30448,"Barnes, Constance","Barnes","NDP","Vancouver Centre","42nd general election",20634,2015,"Vancouver Centre",59034,102480
30240,"Low, James","Low","Conservative","Vancouver East","42nd general election",20,2015,"Vancouver East",59035,110097
30301,"Regan, Wes","Regan","Green","Vancouver East","42nd general election",3653.95,2015,"Vancouver East",59035,110097
30389,"Wong, Edward","Wong","Liberal","Vancouver East","42nd general election",5000,2015,"Vancouver East",59035,110097
30547,"Kwan, Jenny","Kwan","NDP","Vancouver East","42nd general election",16399.6,2015,"Vancouver East",59035,110097
29943,"Broshko, Erinn","Broshko","Conservative","Vancouver Granville","42nd general election",57820,2015,"Vancouver Granville",59036,99886
32694,"Barkusky, Michael","Barkusky","Green","Vancouver Granville","42nd general election",3050.61,2015,"Vancouver Granville",59036,99886
30053,"Wilson-Raybould, Jody","Wilson-Raybould","Liberal","Vancouver Granville","42nd general election",0,2015,"Vancouver Granville",59036,99886
30335,"Oreck, Mira","Oreck","NDP","Vancouver Granville","42nd general election",111680,2015,"Vancouver Granville",59036,99886
30399,"Quimpo, Jojo","Quimpo","Conservative","Vancouver Kingsway","42nd general election",531.83,2015,"Vancouver Kingsway",59038,102003
33137,"Moore, Catherine","Moore","Green","Vancouver Kingsway","42nd general election",211.8,2015,"Vancouver Kingsway",59038,102003
30643,"Davies, Don","Davies","NDP","Vancouver Kingsway","42nd general election",20857.88,2015,"Vancouver Kingsway",59038,102003
30415,"Lockhart, Blair","Lockhart","Conservative","Vancouver Quadra","42nd general election",45661.11,2015,"Vancouver Quadra",59039,102416
30501,"Constable, Kris","Constable","Green","Vancouver Quadra","42nd general election",1755,2015,"Vancouver Quadra",59039,102416
30352,"Murray, Joyce","Murray","Liberal","Vancouver Quadra","42nd general election",733.81,2015,"Vancouver Quadra",59039,102416
32568,"Andrews, Scott","Andrews","NDP","Vancouver Quadra","42nd general election",9085,2015,"Vancouver Quadra",59039,102416
30474,"Young, Wai","Young","Conservative","Vancouver South","42nd general election",42695,2015,"Vancouver South",59040,100966
32691,"Ng, Elain","Ng","Green","Vancouver South","42nd general election",6000,2015,"Vancouver South",59040,100966
30690,"Nijjar, Amandeep","Nijjar","NDP","Vancouver South","42nd general election",39435.11,2015,"Vancouver South",59040,100966
30740,"Boudreau, Marc","Boudreau","Conservative","Vaudreuil--Soulanges","42nd general election",4700,2015,"Vaudreuil–Soulanges",24074,111905
30551,"Schiefke, Peter","Schiefke","Liberal","Vaudreuil--Soulanges","42nd general election",8700,2015,"Vaudreuil–Soulanges",24074,111905
30235,"Nicholls, Jamie","Nicholls","NDP","Vaudreuil--Soulanges","42nd general election",3080,2015,"Vaudreuil–Soulanges",24074,111905
30467,"Fantino, Julian","Fantino","Conservative","Vaughan--Woodbridge","42nd general election",74806,2015,"Vaughan–Woodbridge",35111,105450
30402,"Rizzuti, John","Rizzuti","Conservative","Victoria","42nd general election",1000,2015,"Victoria",59041,110942
29888,"Roberts, Jo-Ann","Roberts","Green","Victoria","42nd general election",470.1,2015,"Victoria",59041,110942
30088,"Thomas, Cheryl","Thomas","Liberal","Victoria","42nd general election",5528.26,2015,"Victoria",59041,110942
29895,"Rankin, Murray","Rankin","NDP","Victoria","42nd general election",7584,2015,"Victoria",59041,110942
32510,"Shanahan, Steve","Shanahan","Conservative","Ville-Marie--Le Sud-Ouest--ÃŽle-des-Soeurs","42nd general election",1400,2015,"Ville-Marie–Le Sud-Ouest–Île-des-Soeurs",24077,103070
29669,"Green, Daniel","Green","Green","Ville-Marie--Le Sud-Ouest--ÃŽle-des-Soeurs","42nd general election",560,2015,"Ville-Marie–Le Sud-Ouest–Île-des-Soeurs",24077,103070
30010,"Miller, Marc","Miller","Liberal","Ville-Marie--Le Sud-Ouest--ÃŽle-des-Soeurs","42nd general election",18959.84,2015,"Ville-Marie–Le Sud-Ouest–Île-des-Soeurs",24077,103070
29900,"Turner, Allison","Turner","NDP","Ville-Marie--Le Sud-Ouest--ÃŽle-des-Soeurs","42nd general election",7118.85,2015,"Ville-Marie–Le Sud-Ouest–Île-des-Soeurs",24077,103070
29870,"Kaddouri, Barek","Kaddouri","Bloc","Vimy","42nd general election",9645,2015,"Vimy",24078,104373
30709,"Mavros, Anthony","Mavros","Conservative","Vimy","42nd general election",20820,2015,"Vimy",24078,104373
30243,"Duhamel, France","Duhamel","NDP","Vimy","42nd general election",12255,2015,"Vimy",24078,104373
29721,"Braid, Peter","Braid","Conservative","Waterloo","42nd general election",37319.9,2015,"Waterloo",35112,103192
32704,"Walsh, Richard","Walsh","Green","Waterloo","42nd general election",8780,2015,"Waterloo",35112,103192
29690,"Chagger, Bardish","Chagger","Liberal","Waterloo","42nd general election",20375,2015,"Waterloo",35112,103192
29986,"Freeman, Diane","Freeman","NDP","Waterloo","42nd general election",21083,2015,"Waterloo",35112,103192
30199,"Chong, Michael","Chong","Conservative","Wellington--Halton Hills","42nd general election",12550,2015,"Wellington–Halton Hills",35113,115880
29737,"Bouteiller, Brent Allan","Bouteiller","Green","Wellington--Halton Hills","42nd general election",1035,2015,"Wellington–Halton Hills",35113,115880
29794,"Gajerski-Cauley, Anne","Gajerski-Cauley","NDP","Wellington--Halton Hills","42nd general election",5140,2015,"Wellington–Halton Hills",35113,115880
29959,"LeBlanc, Arnold","LeBlanc","Conservative","West Nova","42nd general election",5225,2015,"West Nova",12011,83654
30549,"Walton, Clark","Walton","Green","West Nova","42nd general election",495,2015,"West Nova",12011,83654
29835,"Fraser, Colin","Fraser","Liberal","West Nova","42nd general election",71050,2015,"West Nova",12011,83654
30888,"Foster, Greg","Foster","NDP","West Nova","42nd general election",6560.1,2015,"West Nova",12011,83654
32490,"Melamed, Ken","Melamed","Green","West Vancouver--Sunshine Coast--Sea to Sky Country","42nd general election",4118.65,2015,"West Vancouver–Sunshine Coast–Sea to Sky Country",59042,112875
30439,"Goldsmith-Jones, Pam","Goldsmith-Jones","Liberal","West Vancouver--Sunshine Coast--Sea to Sky Country","42nd general election",450,2015,"West Vancouver–Sunshine Coast–Sea to Sky Country",59042,112875
30710,"Koopman, Larry","Koopman","NDP","West Vancouver--Sunshine Coast--Sea to Sky Country","42nd general election",10788.15,2015,"West Vancouver–Sunshine Coast–Sea to Sky Country",59042,112875
30343,"Perkins, Pat","Perkins","Conservative","Whitby","42nd general election",30550,2015,"Whitby",35114,122022
29902,"Cameron, Craig","Cameron","Green","Whitby","42nd general election",1810,2015,"Whitby",35114,122022
30397,"Caesar-Chavannes, Celina","Caesar-Chavannes","Liberal","Whitby","42nd general election",8206.66,2015,"Whitby",35114,122022
30654,"Kelly, Ryan","Kelly","NDP","Whitby","42nd general election",1809.25,2015,"Whitby",35114,122022
30419,"Leung, Chungsen","Leung","Conservative","Willowdale","42nd general election",33335,2015,"Willowdale",35115,109680
32442,"Arruda, James","Arruda","Green","Willowdale","42nd general election",1500,2015,"Willowdale",35115,109680
29875,"Tabasinejad, Pouyan","Tabasinejad","NDP","Willowdale","42nd general election",3925,2015,"Willowdale",35115,109680
30485,"Gignac, Jo-Anne","Gignac","Conservative","Windsor--Tecumseh","42nd general election",36658.39,2015,"Windsor–Tecumseh",35116,115528
32549,"Schiller, Frank","Schiller","Liberal","Windsor--Tecumseh","42nd general election",11856,2015,"Windsor–Tecumseh",35116,115528
30089,"Hardcastle, Cheryl","Hardcastle","NDP","Windsor--Tecumseh","42nd general election",31164,2015,"Windsor–Tecumseh",35116,115528
32545,"Lau, Henry","Lau","Conservative","Windsor West","42nd general election",5935,2015,"Windsor West",35117,118973
29897,"Masse, Brian","Masse","NDP","Windsor West","42nd general election",10780,2015,"Windsor West",35117,118973
29862,"Woodstock, Don","Woodstock","Green","Winnipeg Centre","42nd general election",25978.75,2015,"Winnipeg Centre",46011,82026
30030,"Martin, Pat","Martin","NDP","Winnipeg Centre","42nd general election",12395,2015,"Winnipeg Centre",46011,82026
30136,"Turka, Harpreet","Turka","Conservative","Winnipeg North","42nd general election",13100,2015,"Winnipeg North",46012,88616
30730,"Redekopp, John","Redekopp","Green","Winnipeg North","42nd general election",100,2015,"Winnipeg North",46012,88616
30121,"Lamoureux, Kevin","Lamoureux","Liberal","Winnipeg North","42nd general election",0,2015,"Winnipeg North",46012,88616
30492,"Abad, Levy","Abad","NDP","Winnipeg North","42nd general election",6780,2015,"Winnipeg North",46012,88616
29853,"Giesbrecht, Gordon","Giesbrecht","Conservative","Winnipeg South","42nd general election",10403,2015,"Winnipeg South",46013,85540
30122,"Smith, Adam","Smith","Green","Winnipeg South","42nd general election",834.83,2015,"Winnipeg South",46013,85540
32636,"Goertzen, Brianne","Goertzen","NDP","Winnipeg South","42nd general election",3679.5,2015,"Winnipeg South",46013,85540
30990,"Bateman, Joyce","Bateman","Conservative","Winnipeg South Centre","42nd general election",6500,2015,"Winnipeg South Centre",46014,90711
29717,"Park, Andrew","Park","Green","Winnipeg South Centre","42nd general election",4845,2015,"Winnipeg South Centre",46014,90711
30192,"Carr, Jim","Carr","Liberal","Winnipeg South Centre","42nd general election",29716.38,2015,"Winnipeg South Centre",46014,90711
32613,"Henderson, Matt","Henderson","NDP","Winnipeg South Centre","42nd general election",3793,2015,"Winnipeg South Centre",46014,90711
30270,"Eglinski, Jim","Eglinski","Conservative","Yellowhead","42nd general election",5177,2015,"Yellowhead",48034,98855
30563,"Wolf Lange, Sandra","Wolf Lange","Green","Yellowhead","42nd general election",20,2015,"Yellowhead",48034,98855
33113,"Maguhn, Ryan","Maguhn","Liberal","Yellowhead","42nd general election",790,2015,"Yellowhead",48034,98855
32879,"Kuzminski, Ken","Kuzminski","NDP","Yellowhead","42nd general election",324,2015,"Yellowhead",48034,98855
30986,"Gerl, Sylvia","Gerl","NDP","York--Simcoe","42nd general election",1940,2015,"York–Simcoe",35119,94616
29903,"Adler, Mark","Adler","Conservative","York Centre","42nd general election",65979,2015,"York Centre",35118,100277
32709,"Kritsonis, Constantine","Kritsonis","Green","York Centre","42nd general election",2000,2015,"York Centre",35118,100277
30910,"Berman, Hal","Berman","NDP","York Centre","42nd general election",317,2015,"York Centre",35118,100277
30211,"Robinson, James","Robinson","Conservative","York South--Weston","42nd general election",5000,2015,"York South–Weston",35120,116606
32798,"Johnson, John","Johnson","Green","York South--Weston","42nd general election",455,2015,"York South–Weston",35120,116606
29988,"Sullivan, Mike","Sullivan","NDP","York South--Weston","42nd general election",10275,2015,"York South–Weston",35120,116606
29894,"Wagantall, Cathay","Wagantall","Conservative","Yorkton--Melville","42nd general election",12955,2015,"Yorkton–Melville",47014,71270
30617,"Hughes, Elaine Marie","Hughes","Green","Yorkton--Melville","42nd general election",270,2015,"Yorkton–Melville",47014,71270
30117,"Ottenbreit, Doug","Ottenbreit","NDP","Yorkton--Melville","42nd general election",19360,2015,"Yorkton–Melville",47014,71270
29838,"Leef, Ryan","Leef","Conservative","Yukon","42nd general election",400,2015,"Yukon",60001,33897
30081,"de Jong, Frank","de Jong","Green","Yukon","42nd general election",3390,2015,"Yukon",60001,33897
29876,"Bagnell, Larry","Bagnell","Liberal","Yukon","42nd general election",14549,2015,"Yukon",60001,33897
30045,"Atkinson, Melissa","Atkinson","NDP","Yukon","42nd general election",6996.6,2015,"Yukon",60001,33897
